Apple Creek,Domestic,Year,Acre Feet,Acres,,,
Middle Little Missouri,Irrigation,1983,0,0,,,
Middle Little Missouri,Municipal,Year,Acre Feet,Acres,,,
Middle Little Missouri,Municipal,2019,18.3,0,,,
Middle Little Missouri,Municipal,2018,24.2,0,,,
Middle Little Missouri,Municipal,2017,29.8,0,,,
Middle Little Missouri,Municipal,2016,21.5,0,,,
Middle Little Missouri,Municipal,2015,32.2,0,,,
Middle Little Missouri,Municipal,2014,38.6,0,,,
Middle Little Missouri,Municipal,2013,22.9,0,,,
Middle Little Missouri,Municipal,2012,29.5,0,,,
Middle Little Missouri,Municipal,2011,21.9,0,,,
Middle Little Missouri,Municipal,2010,20.7,0,,,
Middle Little Missouri,Municipal,2009,25.1,0,,,
Middle Little Missouri,Municipal,2008,34.7,0,,,
Middle Little Missouri,Municipal,2007,8.9,0,,,
Middle Little Missouri,Municipal,2006,68.2,0,,,
Middle Little Missouri,Municipal,2005,107.7,0,,,
Middle Little Missouri,Municipal,2004,140.1,0,,,
Middle Little Missouri,Municipal,2003,135.8,0,,,
Middle Little Missouri,Municipal,2002,124.4,0,,,
Middle Little Missouri,Municipal,2001,126.8,0,,,
Middle Little Missouri,Municipal,2000,130.8,0,,,
Middle Little Missouri,Municipal,1999,133.5,0,,,
Middle Little Missouri,Municipal,1998,158.1,0,,,
Middle Little Missouri,Municipal,1997,161.8,0,,,
Middle Little Missouri,Municipal,1996,139.8,0,,,
Middle Little Missouri,Municipal,1995,122.1,0,,,
Middle Little Missouri,Municipal,1994,120.1,0,,,
Middle Little Missouri,Municipal,1993,117.8,0,,,
Middle Little Missouri,Municipal,1992,126.3,0,,,
Middle Little Missouri,Municipal,1991,118.6,0,,,
Middle Little Missouri,Municipal,1990,109.5,0,,,
Middle Little Missouri,Municipal,1989,121.5,0,,,
Middle Little Missouri,Municipal,1988,136.5,0,,,
Middle Little Missouri,Municipal,1987,119.8,0,,,
Middle Little Missouri,Municipal,1986,121.2,0,,,
Middle Little Missouri,Municipal,1985,125.3,0,,,
Middle Little Missouri,Municipal,1984,103.8,0,,,
Middle Little Missouri,Municipal,1983,68.7,0,,,
Middle Little Missouri,Municipal,1982,82,0,,,
Middle Little Missouri,Municipal,1981,39.8,0,,,
Middle Little Missouri,Municipal,1980,79,0,,,
Middle Little Missouri,Municipal,1979,86,0,,,
Middle Little Missouri,Municipal,1978,66.6,0,,,
Middle Little Missouri,Municipal,1977,95.2,0,,,
Middle Little Missouri,Rural Water,Year,Acre Feet,Acres,,,
Middle Little Missouri,Rural Water,2019,1.8,0,,,
Middle Little Missouri,Rural Water,2018,1.9,0,,,
Middle Little Missouri,Rural Water,2017,1.7,0,,,
Middle Little Missouri,Rural Water,2016,1.8,0,,,
Middle Little Missouri,Rural Water,2015,1.9,0,,,
Middle Little Missouri,Rural Water,2014,1.7,0,,,
Middle Little Missouri,Rural Water,2013,1.8,0,,,
Middle Little Missouri,Rural Water,2012,2.3,0,,,
Middle Little Missouri,Rural Water,2011,2.1,0,,,
Middle Little Missouri,Rural Water,2010,2.8,0,,,
Middle Little Missouri,Rural Water,2009,1.8,0,,,
Middle Little Missouri,Rural Water,2008,2.3,0,,,
Middle Little Missouri,Rural Water,2007,3.9,0,,,
Middle Little Missouri,Rural Water,2006,3.4,0,,,
Middle Little Missouri,Rural Water,2005,3,0,,,
Middle Little Missouri,Rural Water,2004,4,0,,,
Middle Little Missouri,Rural Water,2003,3,0,,,
Middle Little Missouri,Rural Water,2002,3.1,0,,,
Middle Little Missouri,Rural Water,2001,2.9,0,,,
Middle Little Missouri,Rural Water,2000,3.1,0,,,
Middle Little Missouri,Rural Water,1999,3.9,0,,,
Middle Little Missouri,Rural Water,1998,3.3,0,,,
Middle Little Missouri,Rural Water,1997,1.3,0,,,
Middle Little Missouri,Rural Water,1996,1,0,,,
Middle Little Missouri,Rural Water,1995,1,0,,,
Middle Little Missouri,Rural Water,1994,1.7,0,,,
Middle Little Missouri,Rural Water,1993,0.9,0,,,
Middle Little Missouri,Rural Water,1992,1.7,0,,,
Middle Little Missouri,Rural Water,1991,1.8,0,,,
Middle Little Missouri,Rural Water,1990,0,0,,,
Middle Sheyenne,Industrial,Year,Acre Feet,Acres,,,
Middle Sheyenne,Industrial,2019,0,0,,,
Middle Sheyenne,Industrial,2018,0,0,,,
Middle Sheyenne,Industrial,2017,0,0,,,
Middle Sheyenne,Industrial,2016,0,0,,,
Middle Sheyenne,Industrial,2015,0,0,,,
Middle Sheyenne,Industrial,2014,0.9,0,,,
Middle Sheyenne,Industrial,2013,0,0,,,
Middle Sheyenne,Industrial,2012,0,0,,,
Middle Sheyenne,Industrial,2011,0,0,,,
Middle Sheyenne,Industrial,2010,0,0,,,
Middle Sheyenne,Industrial,2009,4,0,,,
Middle Sheyenne,Industrial,2008,0,0,,,
Middle Sheyenne,Industrial,2007,11.9,0,,,
Middle Sheyenne,Industrial,2006,9.6,0,,,
Middle Sheyenne,Industrial,2005,4.1,0,,,
Middle Sheyenne,Industrial,2004,3.7,0,,,
Middle Sheyenne,Industrial,2003,0.8,0,,,
Middle Sheyenne,Industrial,2002,4.5,0,,,
Middle Sheyenne,Industrial,2001,0.9,0,,,
Middle Sheyenne,Industrial,2000,2.1,0,,,
Middle Sheyenne,Industrial,1999,0.1,0,,,
Middle Sheyenne,Industrial,1998,0.2,0,,,
Middle Sheyenne,Industrial,1997,1.7,0,,,
Middle Sheyenne,Industrial,1996,1.9,0,,,
Middle Sheyenne,Industrial,1995,0,0,,,
Middle Sheyenne,Industrial,1994,0,0,,,
Middle Sheyenne,Industrial,1993,0,0,,,
Middle Sheyenne,Industrial,1992,1.6,0,,,
Middle Sheyenne,Industrial,1991,1.7,0,,,
Middle Sheyenne,Industrial,1990,1.8,0,,,
Middle Sheyenne,Industrial,1989,1.6,0,,,
Middle Sheyenne,Industrial,1988,1,0,,,
Middle Sheyenne,Industrial,1987,2.3,0,,,
Middle Sheyenne,Industrial,1986,1.2,0,,,
Middle Sheyenne,Industrial,1985,0.4,0,,,
Middle Sheyenne,Industrial,1984,0,0,,,
Middle Sheyenne,Irrigation,Year,Acre Feet,Acres,,,
Middle Sheyenne,Irrigation,2019,1946.8,7697.7,,,
Middle Sheyenne,Irrigation,2018,3618.3,10035.4,,,
Middle Sheyenne,Irrigation,2017,3394.3,8842.9,,,
Middle Sheyenne,Irrigation,2016,2200.3,8485.8,,,
Middle Sheyenne,Irrigation,2015,3396.7,8678.4,,,
Middle Sheyenne,Irrigation,2014,3729.2,9798.7,,,
Middle Sheyenne,Irrigation,2013,5646,9623.5,,,
Middle Sheyenne,Irrigation,2012,4372.8,8033.8,,,
Middle Sheyenne,Irrigation,2011,1194.4,4555.6,,,
Middle Sheyenne,Irrigation,2010,3815.6,8489.5,,,
Middle Sheyenne,Irrigation,2009,3951.2,8335.9,,,
Middle Sheyenne,Irrigation,2008,4377.1,8486.9,,,
Middle Sheyenne,Irrigation,2007,4018.2,8854,,,
Middle Sheyenne,Irrigation,2006,4803.6,8774.6,,,
Middle Sheyenne,Irrigation,2005,2830.9,7357.7,,,
Middle Sheyenne,Irrigation,2004,2611.4,7639,,,
Middle Sheyenne,Irrigation,2003,3393.8,8777.8,,,
Middle Sheyenne,Irrigation,2002,3480.5,7737.5,,,
Middle Sheyenne,Irrigation,2001,2254.1,6809,,,
Middle Sheyenne,Irrigation,2000,2110.7,7639.1,,,
Middle Sheyenne,Irrigation,1999,2244.3,7220.2,,,
Middle Sheyenne,Irrigation,1998,4440.1,7980.7,,,
Middle Sheyenne,Irrigation,1997,3261,8022.3,,,
Middle Sheyenne,Irrigation,1996,2324.3,6944.4,,,
Middle Sheyenne,Irrigation,1995,1989.9,6899.4,,,
Middle Sheyenne,Irrigation,1994,1834.6,6445.5,,,
Middle Sheyenne,Irrigation,1993,651.1,5097.4,,,
Middle Sheyenne,Irrigation,1992,3223.9,8413.5,,,
Middle Sheyenne,Irrigation,1991,3570.6,8032.8,,,
Middle Sheyenne,Irrigation,1990,3787.4,8025.6,,,
Middle Sheyenne,Irrigation,1989,5117.8,7914,,,
Middle Sheyenne,Irrigation,1988,4813.5,7557,,,
Middle Sheyenne,Irrigation,1987,2121.6,6954,,,
Middle Sheyenne,Irrigation,1986,2234.6,7673,,,
Middle Sheyenne,Irrigation,1985,3849,8123,,,
Middle Sheyenne,Irrigation,1984,4398,8033,,,
Middle Sheyenne,Irrigation,1983,3602.8,8550,,,
Middle Sheyenne,Irrigation,1982,2965.4,6906.4,,,
Middle Sheyenne,Irrigation,1981,2137.8,5438,,,
Middle Sheyenne,Irrigation,1980,4030.7,5294.8,,,
Middle Sheyenne,Irrigation,1979,2594.9,4906.5,,,
Middle Sheyenne,Irrigation,1978,3964.1,5673.5,,,
Middle Sheyenne,Irrigation,1977,3883.3,5768.5,,,
Middle Sheyenne,Municipal,Year,Acre Feet,Acres,,,
Middle Sheyenne,Municipal,2019,1862.8,0,,,
Middle Sheyenne,Municipal,2018,1820.2,0,,,
Middle Sheyenne,Municipal,2017,1251.1,0,,,
Middle Sheyenne,Municipal,2016,1154.7,0,,,
Middle Sheyenne,Municipal,2015,1165,0,,,
Middle Sheyenne,Municipal,2014,1105.9,0,,,
Middle Sheyenne,Municipal,2013,1115.9,0,,,
Middle Sheyenne,Municipal,2012,1222.1,0,,,
Middle Sheyenne,Municipal,2011,1103.3,0,,,
Middle Sheyenne,Municipal,2010,1078.1,0,,,
Middle Sheyenne,Municipal,2009,917.8,0,,,
Middle Sheyenne,Municipal,2008,192.5,0,,,
Middle Sheyenne,Municipal,2007,391.1,0,,,
Middle Sheyenne,Municipal,2006,449.5,0,,,
Middle Sheyenne,Municipal,2005,418.2,0,,,
Middle Sheyenne,Municipal,2004,413.6,0,,,
Middle Sheyenne,Municipal,2003,451.1,0,,,
Middle Sheyenne,Municipal,2002,429.7,0,,,
Middle Sheyenne,Municipal,2001,447.9,0,,,
Middle Sheyenne,Municipal,2000,447.4,0,,,
Middle Sheyenne,Municipal,1999,446.5,0,,,
Middle Sheyenne,Municipal,1998,511,0,,,
Middle Sheyenne,Municipal,1997,432.7,0,,,
Middle Sheyenne,Municipal,1996,447.7,0,,,
Middle Sheyenne,Municipal,1995,458,0,,,
Middle Sheyenne,Municipal,1994,517.5,0,,,
Middle Sheyenne,Municipal,1993,402.8,0,,,
Middle Sheyenne,Municipal,1992,495.6,0,,,
Middle Sheyenne,Municipal,1991,604.9,0,,,
Middle Sheyenne,Municipal,1990,498.5,0,,,
Middle Sheyenne,Municipal,1989,591.4,0,,,
Middle Sheyenne,Municipal,1988,573.5,0,,,
Middle Sheyenne,Municipal,1987,523.6,0,,,
Middle Sheyenne,Municipal,1986,520.8,0,,,
Middle Sheyenne,Municipal,1985,652.8,0,,,
Middle Sheyenne,Municipal,1984,569,0,,,
Middle Sheyenne,Municipal,1983,394.4,0,,,
Middle Sheyenne,Municipal,1982,529.1,0,,,
Middle Sheyenne,Municipal,1981,275.6,0,,,
Middle Sheyenne,Municipal,1980,274.6,0,,,
Middle Sheyenne,Municipal,1979,362,0,,,
Middle Sheyenne,Municipal,1978,391.7,0,,,
Middle Sheyenne,Municipal,1977,368.5,0,,,
Middle Sheyenne,Rural Water,Year,Acre Feet,Acres,,,
Middle Sheyenne,Rural Water,2019,972.3,0,,,
Middle Sheyenne,Rural Water,2018,833.9,0,,,
Middle Sheyenne,Rural Water,2017,812.5,0,,,
Middle Sheyenne,Rural Water,2016,894.7,0,,,
Middle Sheyenne,Rural Water,2015,733.7,0,,,
Middle Sheyenne,Rural Water,2014,746.7,0,,,
Middle Sheyenne,Rural Water,2013,758.8,0,,,
Middle Sheyenne,Rural Water,2012,827.7,0,,,
Middle Sheyenne,Rural Water,2011,715.9,0,,,
Middle Sheyenne,Rural Water,2010,750.6,0,,,
Middle Sheyenne,Rural Water,2009,781.8,0,,,
Middle Sheyenne,Rural Water,2008,716,0,,,
Middle Sheyenne,Rural Water,2007,682.4,0,,,
Middle Sheyenne,Rural Water,2006,707.6,0,,,
Middle Sheyenne,Rural Water,2005,650.3,0,,,
Middle Sheyenne,Rural Water,2004,619.3,0,,,
Middle Sheyenne,Rural Water,2003,617.1,0,,,
Middle Sheyenne,Rural Water,2002,567.7,0,,,
Middle Sheyenne,Rural Water,2001,543,0,,,
Middle Sheyenne,Rural Water,2000,541.4,0,,,
Middle Sheyenne,Rural Water,1999,518.7,0,,,
Middle Sheyenne,Rural Water,1998,514,0,,,
Middle Sheyenne,Rural Water,1997,420.3,0,,,
Middle Sheyenne,Rural Water,1996,432.2,0,,,
Middle Sheyenne,Rural Water,1995,408,0,,,
Middle Sheyenne,Rural Water,1994,353.5,0,,,
Middle Sheyenne,Rural Water,1993,252.3,0,,,
Middle Sheyenne,Rural Water,1992,247.2,0,,,
Middle Sheyenne,Rural Water,1991,259.6,0,,,
Middle Sheyenne,Rural Water,1990,268.7,0,,,
Middle Sheyenne,Rural Water,1989,279.2,0,,,
Middle Sheyenne,Rural Water,1988,272.9,0,,,
Middle Sheyenne,Rural Water,1987,245.2,0,,,
Middle Sheyenne,Rural Water,1986,245.2,0,,,
Middle Sheyenne,Rural Water,1985,234.1,0,,,
Middle Sheyenne,Rural Water,1984,226,0,,,
Middle Sheyenne,Rural Water,1983,230.4,0,,,
Middle Sheyenne,Rural Water,1982,198.9,0,,,
Middle Sheyenne,Rural Water,1981,211.8,0,,,
Middle Sheyenne,Rural Water,1980,211.6,0,,,
Middle Sheyenne,Rural Water,1979,182.2,0,,,
Middle Sheyenne,Rural Water,1978,243.7,0,,,
Middle Sheyenne,Rural Water,1977,224,0,,,
Moose Mountain Creek-Souris River,Industrial,Year,Acre Feet,Acres,,,
Moose Mountain Creek-Souris River,Industrial,2019,87.6,0,,,
Moose Mountain Creek-Souris River,Industrial,2018,35.7,0,,,
Moose Mountain Creek-Souris River,Industrial,2017,48,0,,,
Moose Mountain Creek-Souris River,Industrial,2016,63.9,0,,,
Moose Mountain Creek-Souris River,Industrial,2015,74.3,0,,,
Moose Mountain Creek-Souris River,Industrial,2014,60.5,0,,,
Moose Mountain Creek-Souris River,Industrial,2013,20.3,0,,,
Moose Mountain Creek-Souris River,Industrial,2012,16.1,0,,,
Moose Mountain Creek-Souris River,Industrial,2011,1.3,0,,,
Moose Mountain Creek-Souris River,Industrial,2010,16.7,0,,,
Moose Mountain Creek-Souris River,Industrial,2009,0.8,0,,,
Moose Mountain Creek-Souris River,Industrial,2008,19.6,0,,,
Moose Mountain Creek-Souris River,Industrial,2007,33.4,0,,,
Moose Mountain Creek-Souris River,Industrial,2006,136.8,0,,,
Moose Mountain Creek-Souris River,Industrial,2005,130.2,0,,,
Moose Mountain Creek-Souris River,Industrial,2004,81,0,,,
Moose Mountain Creek-Souris River,Industrial,2003,80.3,0,,,
Moose Mountain Creek-Souris River,Industrial,2002,80.6,0,,,
Moose Mountain Creek-Souris River,Industrial,2001,80.3,0,,,
Moose Mountain Creek-Souris River,Industrial,2000,80.2,0,,,
Moose Mountain Creek-Souris River,Industrial,1999,80.1,0,,,
Moose Mountain Creek-Souris River,Industrial,1998,80.1,0,,,
Moose Mountain Creek-Souris River,Industrial,1997,80.1,0,,,
Moose Mountain Creek-Souris River,Industrial,1996,87.3,0,,,
Moose Mountain Creek-Souris River,Industrial,1995,80.1,0,,,
Moose Mountain Creek-Souris River,Industrial,1994,80.1,0,,,
Moose Mountain Creek-Souris River,Industrial,1993,80.1,0,,,
Moose Mountain Creek-Souris River,Industrial,1992,82.2,0,,,
Moose Mountain Creek-Souris River,Industrial,1991,93.2,0,,,
Moose Mountain Creek-Souris River,Industrial,1990,8.8,0,,,
Moose Mountain Creek-Souris River,Industrial,1989,106.3,0,,,
Moose Mountain Creek-Souris River,Industrial,1988,126.9,0,,,
Moose Mountain Creek-Souris River,Industrial,1987,120.6,0,,,
Moose Mountain Creek-Souris River,Industrial,1986,127,0,,,
Moose Mountain Creek-Souris River,Industrial,1985,143.4,0,,,
Moose Mountain Creek-Souris River,Industrial,1984,160.8,0,,,
Moose Mountain Creek-Souris River,Industrial,1983,4.3,0,,,
Moose Mountain Creek-Souris River,Industrial,1982,43.3,0,,,
Moose Mountain Creek-Souris River,Industrial,1981,94.2,0,,,
Moose Mountain Creek-Souris River,Industrial,1980,94,0,,,
Moose Mountain Creek-Souris River,Industrial,1979,173.3,0,,,
Moose Mountain Creek-Souris River,Industrial,1978,169.9,0,,,
Moose Mountain Creek-Souris River,Industrial,1977,0,0,,,
Moose Mountain Creek-Souris River,Irrigation,Year,Acre Feet,Acres,,,
Moose Mountain Creek-Souris River,Irrigation,2019,39.7,160,,,
Moose Mountain Creek-Souris River,Irrigation,2018,67,90,,,
Moose Mountain Creek-Souris River,Irrigation,2017,40.7,90,,,
Moose Mountain Creek-Souris River,Irrigation,2016,29.5,90,,,
Moose Mountain Creek-Souris River,Irrigation,2015,18,65,,,
Moose Mountain Creek-Souris River,Irrigation,2014,0.3,86.3,,,
Moose Mountain Creek-Souris River,Irrigation,2013,0.3,25,,,
Moose Mountain Creek-Souris River,Irrigation,2012,0,0,,,
Moose Mountain Creek-Souris River,Irrigation,2011,0,0,,,
Moose Mountain Creek-Souris River,Irrigation,2010,21.3,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2009,21.3,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2008,21.3,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2007,20,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2006,21.3,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2005,21.3,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2004,20,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2003,21.3,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2002,20,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2001,21.3,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,2000,21.3,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1999,21.9,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1998,20,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1997,20.7,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1996,44.7,98.3,,,
Moose Mountain Creek-Souris River,Irrigation,1995,20.7,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1994,21.1,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1993,21.2,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1992,20.4,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1991,20,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1990,21.2,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1989,20,48.2,,,
Moose Mountain Creek-Souris River,Irrigation,1988,21.2,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1987,20.7,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1986,20.7,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1985,21.2,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1984,20.4,48.3,,,
Moose Mountain Creek-Souris River,Irrigation,1983,20,45,,,
Moose Mountain Creek-Souris River,Irrigation,1981,0,0,,,
Moose Mountain Creek-Souris River,Irrigation,1980,0,0,,,
Moose Mountain Creek-Souris River,Irrigation,1979,0,0,,,
Moose Mountain Creek-Souris River,Municipal,Year,Acre Feet,Acres,,,
Moose Mountain Creek-Souris River,Municipal,2019,6414.1,0,,,
Moose Mountain Creek-Souris River,Municipal,2018,7267.1,0,,,
Moose Mountain Creek-Souris River,Municipal,2017,7175.2,0,,,
Moose Mountain Creek-Souris River,Municipal,2016,6738,0,,,
Moose Mountain Creek-Souris River,Municipal,2015,7029.2,0,,,
Moose Mountain Creek-Souris River,Municipal,2014,6855.2,0,,,
Moose Mountain Creek-Souris River,Municipal,2013,6778.8,0,,,
Moose Mountain Creek-Souris River,Municipal,2012,7537.4,0,,,
Moose Mountain Creek-Souris River,Municipal,2011,4916.9,0,,,
Moose Mountain Creek-Souris River,Municipal,2010,5960.7,0,,,
Moose Mountain Creek-Souris River,Municipal,2009,5872.4,0,,,
Moose Mountain Creek-Souris River,Municipal,2008,5976.4,0,,,
Moose Mountain Creek-Souris River,Municipal,2007,6089.4,0,,,
Moose Mountain Creek-Souris River,Municipal,2006,6468.9,0,,,
Moose Mountain Creek-Souris River,Municipal,2005,6274.3,0,,,
Moose Mountain Creek-Souris River,Municipal,2004,6478.3,0,,,
Moose Mountain Creek-Souris River,Municipal,2003,6845.1,0,,,
Moose Mountain Creek-Souris River,Municipal,2002,6576.2,0,,,
Moose Mountain Creek-Souris River,Municipal,2001,6368.9,0,,,
Moose Mountain Creek-Souris River,Municipal,2000,6338.3,0,,,
Moose Mountain Creek-Souris River,Municipal,1999,4991.4,0,,,
Moose Mountain Creek-Souris River,Municipal,1998,5984.8,0,,,
Moose Mountain Creek-Souris River,Municipal,1997,5356,0,,,
Moose Mountain Creek-Souris River,Municipal,1996,6489.6,0,,,
Moose Mountain Creek-Souris River,Municipal,1995,6516.2,0,,,
Moose Mountain Creek-Souris River,Municipal,1994,6564,0,,,
Moose Mountain Creek-Souris River,Municipal,1993,5097.7,0,,,
Moose Mountain Creek-Souris River,Municipal,1992,7065.4,0,,,
Moose Mountain Creek-Souris River,Municipal,1991,6433.9,0,,,
Moose Mountain Creek-Souris River,Municipal,1990,6894.9,0,,,
Moose Mountain Creek-Souris River,Municipal,1989,5973.4,0,,,
Moose Mountain Creek-Souris River,Municipal,1988,7833.3,0,,,
Moose Mountain Creek-Souris River,Municipal,1987,4260.5,0,,,
Moose Mountain Creek-Souris River,Municipal,1986,4472.2,0,,,
Moose Mountain Creek-Souris River,Municipal,1985,4586.9,0,,,
Moose Mountain Creek-Souris River,Municipal,1984,5120.7,0,,,
Moose Mountain Creek-Souris River,Municipal,1983,4869.4,0,,,
Moose Mountain Creek-Souris River,Municipal,1982,4457.6,0,,,
Moose Mountain Creek-Souris River,Municipal,1981,4981.8,0,,,
Moose Mountain Creek-Souris River,Municipal,1980,4351.5,0,,,
Moose Mountain Creek-Souris River,Municipal,1979,4465.6,0,,,
Moose Mountain Creek-Souris River,Municipal,1978,4971.1,0,,,
Moose Mountain Creek-Souris River,Municipal,1977,5202.6,0,,,
Moose Mountain Creek-Souris River,Recreation,Year,Acre Feet,Acres,,,
Moose Mountain Creek-Souris River,Recreation,1978,2,0,,,
Moose Mountain Creek-Souris River,Recreation,1977,3,0,,,
Moose Mountain Creek-Souris River,Rural Water,Year,Acre Feet,Acres,,,
Moose Mountain Creek-Souris River,Rural Water,2019,722.1,0,,,
Moose Mountain Creek-Souris River,Rural Water,2018,718.7,0,,,
Moose Mountain Creek-Souris River,Rural Water,2017,645.2,0,,,
Moose Mountain Creek-Souris River,Rural Water,2016,573.8,0,,,
Moose Mountain Creek-Souris River,Rural Water,2015,554.8,0,,,
Moose Mountain Creek-Souris River,Rural Water,2014,545.6,0,,,
Moose Mountain Creek-Souris River,Rural Water,2013,419.7,0,,,
Moose Mountain Creek-Souris River,Rural Water,2012,454,0,,,
Moose Mountain Creek-Souris River,Rural Water,2011,448.8,0,,,
Moose Mountain Creek-Souris River,Rural Water,2010,314.9,0,,,
Moose Mountain Creek-Souris River,Rural Water,2009,372.7,0,,,
Moose Mountain Creek-Souris River,Rural Water,2008,682.3,0,,,
Moose Mountain Creek-Souris River,Rural Water,2007,628.2,0,,,
Moose Mountain Creek-Souris River,Rural Water,2006,612.7,0,,,
Moose Mountain Creek-Souris River,Rural Water,2005,380.2,0,,,
Moose Mountain Creek-Souris River,Rural Water,2004,1371,0,,,
Moose Mountain Creek-Souris River,Rural Water,2003,609.3,0,,,
Moose Mountain Creek-Souris River,Rural Water,2002,1199,0,,,
Moose Mountain Creek-Souris River,Rural Water,2001,340.6,0,,,
Moose Mountain Creek-Souris River,Rural Water,2000,1111.4,0,,,
Moose Mountain Creek-Souris River,Rural Water,1999,1127.7,0,,,
Moose Mountain Creek-Souris River,Rural Water,1998,827,0,,,
Moose Mountain Creek-Souris River,Rural Water,1997,714,0,,,
Moose Mountain Creek-Souris River,Rural Water,1996,0,0,,,
Moose Mountain Creek-Souris River,Rural Water,1995,510,0,,,
Moose Mountain Creek-Souris River,Rural Water,1994,417.3,0,,,
Moose Mountain Creek-Souris River,Rural Water,1993,405.1,0,,,
Moose Mountain Creek-Souris River,Rural Water,1992,429.2,0,,,
Moose Mountain Creek-Souris River,Rural Water,1991,183.2,0,,,
Moose Mountain Creek-Souris River,Rural Water,1990,362.9,0,,,
Moose Mountain Creek-Souris River,Rural Water,1989,352.1,0,,,
Moose Mountain Creek-Souris River,Rural Water,1988,373.6,0,,,
Moose Mountain Creek-Souris River,Rural Water,1987,330.4,0,,,
Moose Mountain Creek-Souris River,Rural Water,1986,297.8,0,,,
Moose Mountain Creek-Souris River,Rural Water,1985,265.9,0,,,
Moose Mountain Creek-Souris River,Rural Water,1984,265.1,0,,,
Moose Mountain Creek-Souris River,Rural Water,1983,265.7,0,,,
Moose Mountain Creek-Souris River,Rural Water,1982,236,0,,,
Moose Mountain Creek-Souris River,Rural Water,1980,214.9,0,,,
Moose Mountain Creek-Souris River,Rural Water,1979,204,0,,,
Moose Mountain Creek-Souris River,Rural Water,1978,221.4,0,,,
Moose Mountain Creek-Souris River,Rural Water,1977,195,0,,,
North Fork Grand,Industrial,Year,Acre Feet,Acres,,,
North Fork Grand,Industrial,2019,130.6,0,,,
North Fork Grand,Industrial,2018,120.1,0,,,
North Fork Grand,Industrial,2017,100.5,0,,,
North Fork Grand,Industrial,2016,101.6,0,,,
North Fork Grand,Industrial,2015,125.5,0,,,
